INFO 2021-02-12 00:11:10,469 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 200 2319
INFO 2021-02-12 00:11:10,470 basehttp 154 "GET /static/xadmin/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32656
INFO 2021-02-12 00:11:10,472 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 200 1990
INFO 2021-02-12 00:11:10,472 basehttp 154 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 200 1105
INFO 2021-02-12 00:11:10,475 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.js HTTP/1.1" 200 98602
INFO 2021-02-12 00:11:10,475 basehttp 154 "GET /static/xadmin/js/xadmin.widget.datetime.js HTTP/1.1" 200 2979
INFO 2021-02-12 00:11:10,476 basehttp 154 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 200 1948
INFO 2021-02-12 00:11:10,476 basehttp 154 "GET /static/xadmin/js/xadmin.widget.select.js HTTP/1.1" 200 1344
INFO 2021-02-12 00:11:10,477 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 200 694
INFO 2021-02-12 00:11:10,477 basehttp 154 "GET /static/xadmin/vendor/select2/select2.js HTTP/1.1" 200 104906
INFO 2021-02-12 00:11:11,994 basehttp 154 "GET /xadmin/user/users/ HTTP/1.1" 200 29943
INFO 2021-02-12 00:11:12,013 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 200 4198
INFO 2021-02-12 00:11:12,016 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 00:11:17,453 basehttp 154 "GET /xadmin/xadmin/log/ HTTP/1.1" 200 25995
INFO 2021-02-12 00:11:17,476 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 00:11:18,736 basehttp 154 "GET /xadmin/auth/group/ HTTP/1.1" 200 19398
INFO 2021-02-12 00:11:18,756 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 00:11:19,564 basehttp 154 "GET /xadmin/auth/permission/ HTTP/1.1" 200 82506
INFO 2021-02-12 00:11:19,588 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 09:41:35,748 basehttp 154 "GET /xadmin/auth/permission/ HTTP/1.1" 200 82506
INFO 2021-02-12 09:41:35,771 basehttp 154 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,773 basehttp 154 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,774 basehttp 154 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,775 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,775 basehttp 154 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,778 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 09:41:35,779 basehttp 154 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,781 basehttp 154 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,781 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,782 basehttp 154 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,783 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,785 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,786 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,787 basehttp 154 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,788 basehttp 154 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,788 basehttp 154 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,789 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,790 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 304 0
